500.12,0.00290623,0.00145912,0.000165752,-1.26E-05
500.57,0.00305321,0.00146589,0.000150295,5.32E-05
501.02,0.00295713,0.00148898,0.000142984,-6.79E-05
501.47,0.00297386,0.00148898,1.42E-05,2.34E-06
501.92,0.00299921,0.00138209,1.41E-06,5.06E-05
502.38,0.00302318,0.0013789,-1.46E-05,-6.81E-05
502.83,0.00288972,0.0013369,-2.79E-05,6.38E-05
503.28,0.00295215,0.00130028,-4.37E-05,6.57E-05
503.73,0.00298596,0.00132536,-4.84E-05,5.39E-05
504.18,0.00303386,0.0012746,-5.04E-05,-2.33E-06
504.63,0.0029317,0.00126146,-6.35E-05,-9.75E-06
505.09,0.00298969,0.00126305,-0.000212767,-6.54E-07
505.54,0.00305181,0.00122643,-0.000229202,5.00E-05
505.99,0.00284516,0.00120393,-0.000242452,-5.99E-05
506.44,0.00288419,0.00117567,-0.000256015,4.51E-05
506.89,0.00296327,0.00119358,-0.000252497,3.15E-05
507.34,0.00299075,0.00121189,-0.000242934,-1.90E-05
507.79,0.00290815,0.00124912,-0.000253807,1.62E-05
508.25,0.00280985,0.00126166,-0.000134727,-1.31E-05
508.7,0.00282845,0.00124753,-0.000142856,-5.55E-05
509.15,0.00283842,0.00126584,-0.000136366,4.66E-05
509.6,0.00284262,0.00129251,-0.000115917,-1.15E-05
510.05,0.00277114,0.00129311,-9.27E-05,6.49E-05
510.5,0.00279806,0.00134606,-7.21E-05,-1.87E-05
510.95,0.00280208,0.00137273,-7.76E-05,3.87E-05
511.4,0.00282888,0.00130625,-7.75E-05,-5.17E-05
511.85,0.00280966,0.00125648,-6.03E-05,-5.19E-05
512.31,0.00283199,0.00129271,-5.71E-05,-2.03E-06
512.76,0.00283278,0.0013582,-6.00E-05,3.55E-05
513.21,0.00284493,0.00126763,-2.57E-05,1.99E-05
513.66,0.00286272,0.00125828,0.000107412,-7.54E-06
514.11,0.00284035,0.00124255,0.000107186,4.91E-05
514.56,0.0028353,0.00120214,0.000112617,-3.47E-05
515.01,0.00294294,0.00112351,0.000123705,2.48E-05
515.46,0.00292051,0.00115277,0.000115155,4.09E-05
515.91,0.00295825,0.00116432,0.000100426,2.69E-05
516.36,0.00321583,0.00116273,0.000111347,1.29E-05
516.81,0.00326487,0.00106798,0.000125069,-4.91E-05
517.26,0.00330528,0.0011251,9.33E-05,6.81E-05
517.71,0.00344124,0.00107952,6.40E-05,-1.52E-05
518.17,0.00347729,0.00107534,-7.83E-05,3.98E-05
518.62,0.0036274,0.00111834,-0.000104931,5.69E-05
519.07,0.0036847,0.00120015,-0.000114337,3.04E-05
519.52,0.00387195,0.00120393,-0.000109095,6.59E-05
519.97,0.00391498,0.00114262,-0.000101475,4.97E-05
520.42,0.00396949,0.0011693,-0.000119616,-2.98E-05
520.87,0.00416252,0.00119497,-0.000126388,-3.38E-05
521.32,0.00424262,0.00120393,-0.000135644,-2.01E-05
521.77,0.00447564,0.00116631,-0.000252542,-1.90E-06
522.22,0.00468004,0.00118044,-0.000239361,-6.87E-05
522.67,0.00480578,0.00118741,-0.000231948,1.73E-05
523.12,0.00492587,0.00112829,-0.000236142,3.00E-05
523.57,0.00502591,0.00103871,-0.000237101,3.03E-05
524.02,0.00509993,0.00115556,-0.000224142,-9.65E-06
524.47,0.0051796,0.00113466,-0.00032411,-1.83E-05
524.92,0.00539791,0.00113784,-0.000314119,-2.52E-05
525.37,0.00551186,0.00110181,-0.000281209,3.95E-06
525.82,0.00547003,0.00110181,-0.000129329,3.54E-06
526.27,0.00558684,0.00113645,-0.00012236,4.31E-05
526.72,0.00564932,0.00111117,-0.000213912,6.82E-05
527.17,0.00571434,0.00113108,-0.000181224,6.86E-06
527.62,0.00580799,0.0012537,-0.000148591,2.26E-05
528.07,0.00593026,0.00124016,-0.000136134,3.97E-05
528.52,0.00593675,0.00119418,-0.000108876,-2.63E-05
528.97,0.00588865,0.00117746,-7.36E-05,3.87E-05
529.42,0.0059448,0.00116014,-4.40E-05,-3.95E-05
529.87,0.006041,0.00124872,-1.45E-05,-3.87E-05
530.32,0.00612273,0.00122364,0.000170782,-8.50E-07
530.77,0.00607998,0.00117348,0.00021445,5.18E-05
531.22,0.00615587,0.0011468,0.000125653,-1.70E-05
531.67,0.00621444,0.00110022,0.000154929,-3.39E-05
532.12,0.00626438,0.00105623,0.000322853,5.26E-05
532.57,0.00616699,0.00106041,0.000352017,-4.54E-06
533.02,0.00621668,0.00109087,0.000381126,7.74E-06
533.47,0.00625489,0.00106837,0.000407196,-6.69E-05
533.92,0.00628434,0.00109306,0.000543226,3.42E-05
534.37,0.00620086,0.00115078,0.000535249,3.84E-05
534.82,0.00622448,0.00115397,0.00052104,-5.92E-05
535.27,0.0062479,0.00119179,0.000526895,2.89E-05
535.72,0.00625413,0.00126465,0.000544119,2.92E-05
536.17,0.00626874,0.00130983,0.000535454,-5.11E-05
536.62,0.00626628,0.00127579,0.000535303,3.99E-05
537.07,0.00628959,0.00132874,0.000647967,3.65E-05
537.52,0.00630129,0.00143305,0.000647703,1.66E-06
537.96,0.00632008,0.00140538,0.000639292,3.46E-06
538.41,0.00629726,0.00135561,0.000615942,-1.31E-05
538.86,0.00645021,0.00134526,0.000595393,-3.04E-05
539.31,0.00645309,0.00137254,0.000563237,-6.33E-05
539.76,0.00647591,0.00134069,0.000664016,-6.23E-05
540.21,0.00649023,0.00134646,0.000533283,5.69E-05
540.66,0.00666292,0.00139642,0.000515367,4.38E-05
541.11,0.00667128,0.00133571,0.000497394,-3.98E-05
541.56,0.00670254,0.00128654,0.000467941,-4.32E-05
542.01,0.00670506,0.00124414,0.000452713,3.30E-05
542.46,0.00673335,0.00122901,0.000443268,-2.13E-05
542.91,0.00688587,0.0012537,0.000439969,-2.26E-05
543.35,0.00694133,0.00121189,0.00043327,-5.14E-05
543.8,0.00699242,0.0011685,0.000394844,-3.21E-05
544.25,0.00704331,0.00113984,0.000342081,2.58E-05
544.7,0.00707714,0.00113147,0.000303543,7.83E-06
545.15,0.00712518,0.00110221,0.000273518,-6.30E-05
545.6,0.0071703,0.00111694,0.000113428,-1.59E-05
546.05,0.00722977,0.00119557,8.61E-05,-4.86E-05
546.5,0.0073206,0.00125808,6.45E-05,1.28E-05
546.95,0.00739436,0.00130107,5.73E-05,-5.97E-05
547.39,0.00748108,0.0013582,4.99E-05,-2.43E-05
547.84,0.0075834,0.00140438,5.98E-05,2.67E-05
548.29,0.00768566,0.00146052,8.97E-05,-5.29E-05
548.74,0.00779358,0.00157796,9.68E-05,5.81E-06
549.19,0.00803715,0.00163888,0.000115186,-3.72E-05
549.64,0.00817649,0.00166575,0.000136392,3.88E-05
550.09,0.00818575,0.00168108,0.000154812,3.88E-05
550.53,0.00818787,0.00168486,0.000176033,3.77E-05
550.98,0.00830119,0.00175413,0.000182791,6.06E-05
551.43,0.0084373,0.0017601,0.000212468,8.61E-06
551.88,0.00856192,0.00178279,0.00024209,2.68E-05
552.33,0.00868947,0.00179653,0.000254392,-3.08E-06
552.78,0.00869836,0.00174219,0.000142861,-1.94E-05
553.23,0.00882293,0.00177005,0.00031102,-3.24E-05
553.67,0.00894607,0.00185764,0.000354826,-3.93E-05
554.12,0.00907909,0.00184311,0.000387026,5.96E-05
554.57,0.0091949,0.00187357,0.000413457,3.21E-05
555.02,0.0092035,0.0019088,0.000558417,-6.03E-05
555.47,0.00931049,0.00191676,0.000451872,5.41E-05
555.92,0.00941172,0.00194304,0.000472423,5.05E-05
556.36,0.00950867,0.00196354,0.000521607,-6.81E-05
556.81,0.00962691,0.00192492,0.000578773,-1.60E-05
557.26,0.00974509,0.00193607,0.000717613,-4.49E-05
557.71,0.00983737,0.00188014,0.000734957,-4.43E-06
558.16,0.00991532,0.00189486,0.000772365,-6.22E-05
558.6,0.0100118,0.00192015,0.00080686,2.58E-05
559.05,0.0101154,0.00190721,0.000855581,4.40E-05
559.5,0.0102103,0.00195657,0.000754118,-1.09E-05
559.95,0.010328,0.0019725,0.000892623,-1.82E-05
560.4,0.0104399,0.00197688,0.000889512,6.85E-05
560.84,0.0105477,0.00206028,0.000897896,2.58E-05
561.29,0.0106567,0.00209392,0.000906225,1.15E-05
561.74,0.0107743,0.00211502,0.000911641,5.91E-05
562.19,0.0108975,0.00217753,0.000905451,-2.96E-05
562.63,0.0111493,0.00222172,0.000899204,-6.85E-06
563.08,0.0113939,0.00218887,0.000892902,-3.57E-05
563.53,0.0115199,0.00224242,0.000883688,5.08E-05
563.98,0.0116401,0.00227447,0.000882986,-2.85E-05
564.43,0.011766,0.00227825,0.000865092,-2.73E-05
564.87,0.0118961,0.00230831,0.000838447,3.40E-05
565.32,0.0121489,0.00238236,0.000808889,6.01E-06
565.77,0.0122745,0.00241083,0.00077642,2.30E-05
566.22,0.0124259,0.0024367,0.000746751,2.22E-05
566.66,0.0125616,0.00246358,0.000725035,-1.38E-05
567.11,0.0126985,0.00252031,0.000692397,1.78E-05
567.56,0.0128296,0.00253046,0.000662559,1.13E-05
568.01,0.0130879,0.00261128,0.000632665,-6.46E-05
568.45,0.0132319,0.00269528,0.000619852,-4.11E-05
568.9,0.0133802,0.00271061,0.000479957,6.00E-05
569.35,0.0135484,0.00273649,0.000475728,3.74E-05
569.8,0.0137195,0.00278327,0.00050013,3.40E-05
570.24,0.0137534,0.00276197,0.000513052,-4.48E-05
570.69,0.0140314,0.00278884,0.000520206,5.21E-05
571.14,0.0141937,0.00280317,0.000524448,-4.51E-05
571.58,0.0143689,0.00282168,0.000660925,3.54E-05
572.03,0.0145539,0.00280257,0.00066791,-2.46E-05
572.48,0.0147245,0.00281432,0.000677695,-2.83E-05
572.93,0.0147881,0.00287583,0.000684441,-3.48E-05
573.37,0.0149288,0.0029246,0.000682564,1.57E-05
573.82,0.0150879,0.00297297,0.000674918,-3.38E-05
574.27,0.0152497,0.00304702,0.000667216,-6.80E-05
574.71,0.0155488,0.00304563,0.000540874,-3.56E-06
575.16,0.0155949,0.00311231,0.000532477,-3.56E-05
575.61,0.0157709,0.00314555,0.000654615,-1.15E-05
576.05,0.0159111,0.00321901,0.000649544,5.72E-05
576.5,0.01611,0.00323911,0.000644418,7.87E-05
576.95,0.0162715,0.00329325,0.000676619,9.44E-05
577.39,0.016463,0.00330141,0.000700195,0.000139962
577.84,0.0166558,0.00331953,0.000709308,0.000134787
578.29,0.0168484,0.00340732,0.000714916,0.000207642
578.74,0.0170124,0.00352177,0.000848213,0.000198286
579.18,0.0171721,0.00361055,0.000854301,0.0002166
579.63,0.0173705,0.00365534,0.000863189,0.000194106
580.08,0.0175887,0.00372063,0.000872022,0.000122843
580.52,0.0177654,0.00373457,0.000869373,0.000121251
580.97,0.0179548,0.00373178,0.000832143,0.000103933
581.41,0.0182615,0.00382215,0.000799966,5.83E-05
581.86,0.018428,0.00390775,0.000768335,4.68E-05
582.31,0.0186001,0.00396508,0.00062092,-1.61E-05
582.75,0.0187995,0.00400051,0.000583464,-2.35E-05
583.2,0.0191331,0.00406839,0.00056309,-1.77E-05
583.65,0.0192992,0.00413886,0.000533482,-3.50E-05
584.09,0.0194726,0.00418683,0.000498714,8.98E-06
584.54,0.0196272,0.00431383,0.000478171,3.15E-05
584.99,0.0199462,0.00442252,0.000451859,4.04E-05
585.43,0.0201338,0.00444481,0.000439899,3.21E-05
585.88,0.0203397,0.00448183,0.00043298,3.94E-05
586.32,0.0205386,0.00448741,0.000420907,9.24E-05
586.77,0.0208803,0.00449298,0.000408777,8.82E-05
587.22,0.0210918,0.00449179,0.000396592,4.68E-05
587.66,0.021322,0.00453618,0.000381495,7.57E-05
588.11,0.0215393,0.00460664,0.000377145,8.88E-05
588.56,0.0219237,0.00462436,0.000359079,4.28E-05
589,0.0221453,0.00465143,0.000358094,2.71E-05
589.45,0.0222551,0.00468169,0.000331221,2.55E-05
589.89,0.0226209,0.00475435,0.000304292,2.07E-05
590.34,0.0228923,0.00479038,0.000276679,-3.06E-05
590.79,0.0231321,0.00486721,0.000258206,-1.49E-05
591.23,0.0233934,0.00490065,0.0001355,5.00E-06
591.68,0.0237775,0.00497331,0.000122753,-3.06E-05
592.12,0.0239173,0.00495281,0.000138005,-4.38E-05
592.57,0.0241884,0.00498884,0.000150978,-6.01E-05
593.01,0.0244524,0.00504796,0.000149613,-6.01E-05
593.46,0.0248877,0.00514012,0.000171042,-4.28E-05
593.91,0.0251787,0.00511703,0.000304649,-3.96E-05
594.35,0.0253354,0.00515625,0.000308828,-2.39E-05
594.8,0.0256319,0.00516461,0.000330214,-3.96E-06
595.24,0.0260515,0.00521795,0.000207129,-2.80E-05
595.69,0.0263393,0.00523885,0.000239184,-1.81E-05
596.13,0.0265302,0.00535252,0.000231714,-3.48E-05
596.58,0.0268065,0.00543991,0.000241324,-5.95E-06
597.03,0.0271171,0.00550221,0.000244519,1.97E-05
597.47,0.0275392,0.00548649,0.000369744,3.23E-05
597.92,0.0276995,0.00560114,0.000373474,7.21E-05
598.36,0.0279943,0.00569908,0.000408691,6.79E-05
598.81,0.0282674,0.00582051,0.000440344,4.90E-05
599.25,0.0287065,0.00592422,0.000334015,7.47E-05
599.7,0.0290138,0.00602534,0.000348945,5.22E-05
600.14,0.0292768,0.00611432,0.000363161,5.89E-05
600.59,0.0295896,0.00612745,0.000490849,4.74E-05
601.03,0.0298898,0.00618717,0.000502753,2.01E-05
601.48,0.0301595,0.00627774,0.000514601,1.18E-05
601.92,0.030471,0.00632074,0.0005343,-4.22E-05
602.37,0.0307406,0.00635159,0.000523059,-6.05E-05
602.82,0.0311889,0.00633806,0.000488787,-8.98E-05
603.26,0.0314542,0.00636792,0.000459505,-0.000101297
603.71,0.0317292,0.006435,0.000422264,-7.14E-05
604.15,0.0320347,0.0064565,0.000384966,-7.66E-05
604.6,0.032454,0.00654926,0.000375631,-6.09E-05
605.04,0.0327362,0.00656399,0.000361196,-6.67E-05
605.49,0.0331669,0.00669975,0.000338137,-8.18E-05
605.93,0.0335504,0.00676783,0.000320061,-7.44E-05
606.38,0.0338394,0.00690359,0.000424041,-6.45E-05
606.82,0.0341214,0.00697803,0.000415094,-4.30E-05
607.27,0.0345145,0.00704352,0.000405413,-1.99E-05
607.71,0.0347937,0.00706761,0.000390641,-1.73E-05
608.15,0.0350783,0.00707816,0.000384381,-6.35E-06
608.6,0.0354798,0.00718087,0.000357264,-3.16E-06
609.04,0.0357588,0.00731444,0.000336483,1.57E-05
609.49,0.0361402,0.00736679,0.000318504,1.67E-05
609.93,0.0364218,0.00744124,0.00027122,-6.35E-06
610.38,0.0367046,0.00751091,0.000250398,-3.62E-05
610.82,0.0370904,0.00768429,0.000235231,-6.35E-05
611.27,0.0373731,0.00779378,0.000225032,-7.08E-05
611.71,0.037646,0.00796556,8.55E-05,-6.92E-05
612.16,0.0380156,0.00810431,0.000193725,-8.18E-05
612.6,0.0382311,0.00819528,0.000187027,-9.65E-05
613.05,0.0385136,0.00828485,0.000200267,-9.81E-05
613.49,0.0389134,0.00838279,0.000224306,-7.56E-05
613.93,0.039186,0.00847496,0.000254696,-3.84E-05
614.38,0.0394511,0.00856971,0.000273479,1.56E-05
614.82,0.0397238,0.00866705,0.000152929,1.81E-05
615.27,0.0399831,0.00878011,0.000301734,-7.54E-06
615.71,0.0402153,0.008846,0.000342747,-2.74E-05
616.16,0.0406218,0.00900047,0.00038155,-2.33E-05
616.6,0.0409113,0.00906278,0.000287306,-3.58E-05
617.04,0.0411349,0.00919615,0.000441018,-5.73E-05
617.49,0.0412555,0.00930543,0.000450964,-8.72E-05
617.93,0.0416091,0.00944557,0.000367393,-9.87E-05
618.38,0.0418596,0.0095863,0.000426033,-0.000116028
618.82,0.0420887,0.00970136,0.00061177,-9.61E-05
619.27,0.0423563,0.00984209,0.000533738,-9.61E-05
619.71,0.0426341,0.0100159,0.000577803,-9.61E-05
620.15,0.0428774,0.0101252,0.000765511,-8.20E-05
620.6,0.0431477,0.0103314,0.000699573,-7.36E-05
621.04,0.0434024,0.010449,0.000728469,-3.80E-05
621.49,0.0436467,0.0106081,0.000922435,-2.39E-05
621.93,0.0439358,0.0107604,0.000841922,-1.97E-05
622.37,0.0443061,0.0109005,0.000876357,-1.65E-05
622.82,0.0445705,0.0110207,0.000792874,6.59E-06
623.26,0.044695,0.0111666,0.000945777,1.24E-05
623.7,0.0450881,0.0112486,0.000995046,-3.36E-06
624.15,0.045335,0.0113191,0.00102056,-4.95E-06
624.59,0.0455864,0.0115007,0.000936846,-7.72E-07
625.04,0.0459633,0.0117021,0.000982359,-1.65E-05
625.48,0.0462117,0.011858,0.00112987,6.59E-06
625.92,0.0463416,0.0120254,0.00102228,4.06E-05
626.37,0.0467239,0.0121786,0.00104525,3.90E-05
626.81,0.046998,0.0123916,0.00105388,-3.96E-06
627.25,0.0472577,0.0125507,0.00107315,8.58E-06
627.7,0.0476313,0.0127364,0.00108167,2.43E-05
628.14,0.0479195,0.0129882,0.00108369,-2.70E-05
628.58,0.0483234,0.013153,0.00107197,-3.12E-05
629.03,0.0484883,0.0132854,0.000923617,-4.85E-05
629.47,0.0487851,0.01349,0.000891673,-0.000112444
629.92,0.0491928,0.0137004,0.000870353,-0.00019366
630.36,0.0494864,0.013914,0.000824016,-0.000219339
630.8,0.049887,0.0140779,0.000669715,-0.000239245
631.25,0.0501903,0.0142491,0.000646114,-0.000277464
631.69,0.0506337,0.0144051,0.000595874,-0.00029319
632.13,0.05082,0.0145538,0.000560609,-0.00024442
632.57,0.0511305,0.0146727,0.000504415,-0.000248601
633.02,0.0515606,0.0148198,0.000463324,-0.000242828
633.46,0.0519052,0.0149681,0.000424278,-0.000210381
633.9,0.0522298,0.0150959,0.000374505,-0.000159024
634.35,0.0525842,0.0152567,0.000205335,-0.000160617
634.79,0.0530501,0.0153694,0.000175443,-0.000130758
635.23,0.0533974,0.0155286,0.000249037,-0.000106672
635.68,0.0537458,0.0157125,0.000199038,-8.68E-05
636.12,0.0541073,0.0159006,0.000159645,-8.58E-05
636.56,0.0544744,0.0160553,0.000135365,-7.58E-05
637.01,0.0549984,0.0162986,-1.40E-05,-3.86E-05
637.45,0.0552581,0.0163983,-2.19E-05,-3.28E-05
637.89,0.0557723,0.0165645,-2.91E-05,-9.73E-06
638.33,0.0561563,0.0166941,-2.00E-05,-4.95E-06
638.78,0.0565757,0.0168782,-3.30E-05,-5.95E-06
639.22,0.0569824,0.0170639,8.32E-05,3.01E-06
639.66,0.0575164,0.0172308,9.87E-05,2.19E-05
640.11,0.0577912,0.0173693,0.000113459,1.67E-05
640.55,0.0582036,0.0175319,0.000151884,1.52E-05
640.99,0.0587199,0.0176339,0.000172339,-4.30E-05
641.43,0.0591093,0.0178399,0.000213508,-3.56E-05
641.88,0.0595109,0.0179691,0.000248128,-4.87E-05
642.32,0.0599287,0.0180784,0.000274121,-4.62E-05
642.76,0.0603435,0.0182515,0.000320958,-4.78E-05
643.2,0.0608968,0.0184038,0.000369811,-5.77E-05
643.65,0.0611826,0.0185654,0.00042796,-7.76E-05
644.09,0.0615856,0.0187402,0.000465272,-0.000137327
644.53,0.0621358,0.0188816,0.000505383,-0.000117421
644.97,0.0625617,0.019048,0.000557649,-8.34E-05
645.42,0.06313,0.0191443,0.000603356,-6.92E-05
645.86,0.0635786,0.019302,0.000542764,-9.33E-05
646.3,0.0640242,0.0194638,0.000732771,-4.93E-05
646.74,0.0645941,0.0195759,0.000657658,-5.67E-05
647.18,0.0650194,0.0197021,0.000728966,-7.98E-05
647.63,0.0654543,0.0198305,0.000921655,-7.72E-05
648.07,0.0660497,0.0199945,0.000866492,-3.16E-05
648.51,0.0664978,0.0200972,0.000934643,-7.82E-05
648.95,0.0669542,0.0201822,0.000881421,-9.23E-05
649.4,0.0673801,0.020308,0.0010517,-0.0001007
649.84,0.0679694,0.0204553,0.00109099,-0.000113241
650.28,0.0684029,0.0205439,0.00104126,-0.000121601
650.72,0.0688275,0.0206597,0.0011121,-8.12E-05
651.16,0.069275,0.0208019,0.00116848,-6.81E-05
651.61,0.0698478,0.0209042,0.00108989,-7.22E-05
652.05,0.0702463,0.0209976,0.00126473,-6.65E-05
